Accession,Description,Abundance: M1,Abundance: M2,Abundance: M3,Abundance: C1,Abundance: C2,Abundance: C3
P11851,Protein 1852,1013.1347021048471,945.5940845676762,1128.2693547506,627.6193169319151,810.8882498479082,1119.8842956135259
P11852,Protein 1853,861.3998751125935,966.983914480752,964.5736999381752,784.5413465859606,871.3298918971507,759.6367192916349
P11853,Protein 1854,1458.5810687234866,987.8064092807587,816.6891112110923,874.0762109287293,620.1340684090794,967.4013919093209
P11854,Protein 1855,975.8176318039242,954.1384099219038,1236.8419026153706,762.7760637397248,890.3558160479262,1028.1370509342585
P11855,Protein 1856,1046.2922957732533,1254.599733893222,877.8475204691258,907.6699272737177,1149.0017389517093,884.3694228648434
P11856,Protein 1857,1029.5972529286482,1174.7281840476235,1116.0415075518667,865.5981949311345,1153.1107794725663,868.5576234770449
P11857,Protein 1858,664.8456619853305,853.4760727119967,1170.6278554378362,730.3523519707693,1017.864510747205,928.7681880479107
P11858,Protein 1859,909.5056920828981,719.8120244912095,814.3215897178397,737.3207406647056,929.8704837224886,935.0916281606917
P11859,Protein 1860,588.2129660298302,1046.3962394791195,779.4895118628931,915.0756754952035,825.9305424476164,812.5870695036767
P11860,Protein 1861,1109.9687030020598,774.424950399517,820.3130688840253,987.9240365438324,928.8857163807477,988.291772715386
P11861,Protein 1862,1138.1357646897768,1180.5884423582372,798.4189039155865,865.868611892415,971.604574221184,774.8067415127666
P11862,Protein 1863,1282.1388932984382,791.5530759950183,970.51648469334,854.3567060724425,785.6832123817554,928.2397813148166
P11863,Protein 1864,801.1634008847418,1058.07532328572,899.945452690635,882.3172954419512,903.2009268820184,1037.2129824524427
P11864,Protein 1865,614.2767337284963,1046.9424385540442,1322.6605573182005,799.2036195210726,797.930873497617,634.3313656274661
P11865,Protein 1866,832.1435058591077,1081.7627232398695,888.486085304575,1195.104230116854,889.1927481444696,656.4165525827732
P11866,Protein 1867,984.2931395862512,1097.722472234384,871.7241994533337,1019.139652612922,917.2944831583048,692.5849597202764
P11867,Protein 1868,1209.336947498985,989.2844108317598,1166.3852033907988,849.7248531263015,940.0640394659596,765.0558623234416
P11868,Protein 1869,816.818203381911,965.6317225959515,589.5941635378167,1241.2129093865092,679.652032037777,852.9288794182958
P11869,Protein 1870,624.9594786097292,1031.0695226533132,1000.7312466215895,1180.5211580144437,1002.5668209830812,1119.7903278836063
P11870,Protein 1871,1194.7615122068803,1090.7869509426446,1165.8759353661594,898.8203904079315,1216.5012767429785,1133.191810301869
P11871,Protein 1872,1034.0071213270796,1519.889103667972,773.7873147127195,743.367717269614,757.8243587370205,1178.683398119646
P11872,Protein 1873,874.6648690137575,918.4910593406663,1218.3245401683741,937.6940804948773,806.9311835146565,824.6640715569949
P11873,Protein 1874,937.4695172731101,647.642274279834,862.041504552095,914.9636872240109,496.4378107474382,742.3204135336107
P11874,Protein 1875,1271.3467833542895,997.0090748593873,1562.0223126111136,912.3810743427896,752.5392954326924,1032.5144257226848
P11875,Protein 1876,981.7825099826165,1375.695558912677,965.7306872415927,946.9088015354748,1275.2906586934162,1156.9765922478832
P11876,Protein 1877,839.5448283900853,919.4032020661148,735.7933708021893,1129.015966730752,817.7063702680343,1002.6393277607325
P11877,Protein 1878,1323.9423914141012,1232.7496706674967,1107.2233180898115,1136.9143871902038,863.0009060507803,831.1368015935196
P11878,Protein 1879,927.1906777236441,853.7299257849842,559.2529408152512,955.991350812978,832.7468762254039,690.2622427529578
P11879,Protein 1880,1272.936082861198,1080.7187419722693,1184.1680678217044,750.9001149607623,660.3674902274207,733.2290058052072
P11880,Protein 1881,1030.6180311514343,952.4109378547962,1080.5856122802375,581.9053609695158,962.963625337088,903.7205820771179
P11881,Protein 1882,1004.5005486332087,1276.4814057920298,1113.6782882791617,873.8765696449585,845.9043039942002,818.9581655187396
P11882,Protein 1883,937.1115024680958,633.6338784368241,1030.0728756025678,1243.995948036056,869.9574292901626,688.9987394235791
P11883,Protein 1884,1053.657748669943,934.2154529961808,1207.1982827682698,1216.5537831657007,893.5591192252222,827.789225405807
P11884,Protein 1885,844.2198476139765,1042.3259466578813,1056.6176766872825,846.2147358208357,877.6081999765245,1041.8491161246093
P11885,Protein 1886,815.317974420784,955.5906676401302,1012.8196930529751,1271.9183087502936,1164.0353410145735,976.7988196135428
P11886,Protein 1887,1250.4798775001188,1039.2455807919607,1066.3585087656543,680.3351339126608,670.7070879385974,995.1155872007023
P11887,Protein 1888,748.3965427538903,1145.318601115138,829.2480601573335,833.6614362229083,809.5059075354678,931.7170241431938
P11888,Protein 1889,836.117398191994,1097.1662358376852,735.3176118787674,1066.0503980597323,663.6235347528266,1002.2675677513707
P11889,Protein 1890,1018.7828004721264,1000.8005543568545,652.9578864037139,837.3449273503007,842.6409282391996,814.3882316202483
P11890,Protein 1891,1211.0863317545845,1260.6290721398,939.4025674993825,771.4085820496662,905.0827790455173,1107.9057225250594
P11891,Protein 1892,1191.2119670077905,1374.7790079970005,1336.2252844587856,647.4267722954434,900.1257054751667,732.273158631616
P11892,Protein 1893,1002.893740237857,778.3516617826722,1254.3615326271274,975.2661523489364,857.0895590999337,769.3036662680106
P11893,Protein 1894,961.8574740811924,1014.844848179197,698.3829578087798,812.2984851866668,814.2567301754341,914.2529986523527
P11894,Protein 1895,1061.6294677640042,834.9751036132503,782.4202118140602,974.246405404421,779.6726883673134,692.1898580917546
P11895,Protein 1896,1002.4491971178753,877.0744240985975,1065.6131697271082,807.6411010333843,1182.4080487377694,902.3022734860766
P11896,Protein 1897,940.9832680377986,1136.717697653664,1349.812435277619,831.0619959063921,1226.0890027042335,874.4056659550374
P11897,Protein 1898,1186.2795339522474,1079.506997682878,1104.0393394330101,1173.356703106654,1013.7100218471753,984.9188915433089
P11898,Protein 1899,1031.5431548019626,1250.2820516822871,952.4021151590074,807.3740438471483,949.2450661144949,940.4899784400304
P11899,Protein 1900,809.2657310369352,1004.4707485644393,1385.7511018973953,929.9727107889172,1119.4915516516467,589.9360451538444
P11900,Protein 1901,956.4291605169309,886.2698699474922,1066.0304312124676,1130.1208831608092,932.5425745883483,1159.9419033038193
P11901,Protein 1902,949.8932212855575,1378.7304220232031,474.0141713346602,949.2825013373607,917.3981140003185,1031.9532851477693
P11902,Protein 1903,722.1647879777809,990.7749456078374,1259.8767589969407,1014.6922959805022,619.4090913595587,631.3321957353785
P11903,Protein 1904,825.295060598201,1138.7690606309175,736.1145117098297,865.8472710536345,938.4300409507651,850.1874210135378
P11904,Protein 1905,1025.8784904965116,540.2754358973441,889.5944287938139,841.8037147887974,865.7760008682362,776.6818740426248
P11905,Protein 1906,1019.6242822188085,1012.2740658344954,890.8733320504796,1023.4459680852929,852.6258461912137,700.362514132448
P11906,Protein 1907,1003.202385164795,743.0570093525855,1151.1320522810795,856.0274263383266,866.8763543850655,952.6631568062497
P11907,Protein 1908,1104.7190582670576,1154.4295580356852,720.0715052454525,806.411182364596,807.1718087778329,909.0811761316417
P11908,Protein 1909,1108.6163577772293,1042.3323639289642,1293.0756959028731,551.7390154534426,873.9881728410477,944.7588475968408
P11909,Protein 1910,1291.1298703958942,934.5783300166324,905.6911248326998,985.0130997396315,621.976747686969,1051.0013150066789
P11910,Protein 1911,1097.0115945955256,853.8440451576032,1234.836875062039,573.444509668745,619.5293877914422,775.7550708552455
P11911,Protein 1912,1002.4519062909687,913.5564795524417,935.8865613147615,1234.9488242425914,800.9648577673055,917.6977474927891
P11912,Protein 1913,901.0441235507642,909.247367117127,934.6826843521242,1047.1014363616093,1092.2619862494396,1128.258748882784
P11913,Protein 1914,1246.3193737713236,804.2852422142116,937.2522481048402,890.9898410960697,977.1290746153414,762.0411528760006
P11914,Protein 1915,588.7520731927733,1073.7623417128254,975.0277478574637,895.7986263066923,1010.5466280979437,1030.9478615520873
P11915,Protein 1916,1037.2117312909445,1213.2246659802065,975.3752509664821,1096.7904059180225,731.5832493338987,1008.2100739323289
P11916,Protein 1917,1168.373398092727,994.2953717680687,1019.6908974982615,759.945350597142,1169.606493853422,933.9101146219723
P11917,Protein 1918,946.4062641459124,736.4122794714044,693.7991652537432,719.3514291986138,784.0200949926905,718.9945885440115
P11918,Protein 1919,1006.6955308690127,1153.6707130446516,1097.7725036076704,993.2481012530852,961.315657328213,802.4062673861283
P11919,Protein 1920,942.1465697097872,1114.5971555444457,1231.407585161089,950.1034485410992,727.7544833465362,642.1561091799433
P11920,Protein 1921,947.297516827818,765.775816575831,1115.2704128041253,708.5795115381097,884.4235915018509,792.7403228984692
P11921,Protein 1922,1175.701195663534,962.9795569979991,790.0629894592662,1046.642267992011,1118.254797330583,1011.2342303232729
P11922,Protein 1923,994.1128392046344,994.5773804028042,1076.4577592801434,1039.2254624055347,1093.2380337445989,937.3745206855456
P11923,Protein 1924,1071.0317320509093,857.2525885289695,935.8800400668575,758.1432649128957,1030.793423275103,1085.2563520574324
P11924,Protein 1925,680.3175412903154,949.7932883860212,1112.1666469023514,870.7178972250358,879.02953914239,969.4452936118338
P11925,Protein 1926,1379.60127716609,986.1446408589095,917.8201080110323,949.9688625474728,949.2897669237018,691.5003442453868
P11926,Protein 1927,861.8986320490105,911.4208662807582,1187.1267591875799,1161.057546327441,811.7716269912149,929.8180478549142
P11927,Protein 1928,1169.6173552708906,1084.95445489977,911.8349697036856,1082.786938704483,757.6715451037204,944.3092782146705
P11928,Protein 1929,619.7456647022493,1294.8768234485271,924.2455318953795,840.5000017605227,746.8443871360836,972.7869796386442
P11929,Protein 1930,847.3403811813048,913.3085555007821,1207.652596791583,733.6085890333995,756.9287307071734,1217.045560620767
P11930,Protein 1931,1012.1606922534878,889.2897143081842,793.2480494999779,830.2280204610437,954.9911262135385,820.7233153074721
P11931,Protein 1932,1418.3150911288658,1048.8585800424871,1325.1280944460636,797.3728188073105,988.5746025270536,886.4517100181629
P11932,Protein 1933,809.0055001904741,839.5677076756813,1034.2404789427208,657.9940059678213,1272.2432096316427,971.7605154208602
P11933,Protein 1934,873.2612773468419,1137.0342863551466,888.7356335231584,797.0871671588103,778.320913596468,765.6809557062741
P11934,Protein 1935,887.9544463408541,760.1996306791717,837.8055067516333,799.282496310257,959.8842186568538,969.2780811039815
P11935,Protein 1936,1056.5886392591378,654.547707715105,1063.2349168720564,1123.487770447778,947.6851161836735,652.6292404549656
P11936,Protein 1937,1370.559084329715,940.3036634130527,919.5079705027667,836.1896378006688,1012.4455228547369,1290.2604683939817
P11937,Protein 1938,1198.926475667431,1031.8084118239167,1167.2532399676652,1197.3511645896158,905.5328177664675,710.999772738777
P11938,Protein 1939,1163.3354078559864,825.4365869624073,1067.071723307543,632.8053139822322,1022.212270430224,899.2326173343531
P11939,Protein 1940,879.6736167742847,918.2831817136198,620.3396633871683,564.6097311248197,835.6255659228937,797.636468249581
P11940,Protein 1941,817.8848883050345,919.5349824540509,1012.5612507103035,902.186317143894,1087.6454607763112,990.5544239426138
P11941,Protein 1942,612.5370851280202,1188.2718234624367,1002.7311210577036,726.618539896984,639.4268139501288,1033.2490977362397
P11942,Protein 1943,958.4118094662348,888.2253456446067,1187.821280317186,961.8064398593332,895.9848264145883,638.9615794365524
P11943,Protein 1944,929.1883868406117,1266.2277854890667,1095.0442311329537,795.8401156309911,937.883064536372,794.8640907296855
P11944,Protein 1945,647.0647304777676,1095.1793135473295,804.3487231317673,696.0539452710827,616.2521076175758,733.8578695114745
P11945,Protein 1946,685.0356522353268,1113.0726212994766,1007.033493791757,1192.2194899323003,608.2263216504512,917.1174817648159
P11946,Protein 1947,328.6593475632976,905.0109862110991,1026.720958045031,1108.026904499259,961.7321187098264,1100.982310078114
P11947,Protein 1948,706.4417054616436,1025.3054459221844,1023.7934877323271,792.0281156828817,901.1267229098037,1198.6403407396524
P11948,Protein 1949,1048.0655299002594,857.199457565785,975.5878884167755,942.924091200613,777.0580921561689,809.464698982779
P11949,Protein 1950,1117.1722983882773,1005.3229502200011,784.5018650940957,1002.5184803743516,974.8680100855106,729.9684872484484
P11950,Protein 1951,596.6621775083787,1184.7191874443918,1136.6126078652892,780.1816716392203,680.5801331024072,1027.670513244233
P11951,Protein 1952,543.6626380432517,674.7921882467731,1105.3423955124504,592.2870420519296,810.846630490506,985.6166349914805
P11952,Protein 1953,1091.9439318864393,586.0320095117969,895.1662365243586,946.7053158555639,955.1582681794323,1117.602994162374
P11953,Protein 1954,791.7740554248035,1036.082212744147,838.7632789284321,703.3747811748965,952.3458013217197,828.1567149378782
P11954,Protein 1955,580.7279366460048,804.1869588628598,1041.8365559814001,999.4766076311043,1049.5761501389964,898.6342413365971
P11955,Protein 1956,942.6826093268455,1013.5233693023004,747.9681830940171,869.980161613607,826.6596552110052,713.2580478948911
P11956,Protein 1957,925.1112125843665,1169.771592372887,966.7150072905555,1070.7324932539204,1129.0521560854659,1075.8841829964776
P11957,Protein 1958,889.2671802169891,1287.8999203370229,1316.191808715539,1094.707219991024,745.8625200294052,1096.0343624883535
P11958,Protein 1959,1239.0764541225362,591.7622323212198,1214.9147936842176,878.9392428245974,1047.998379456031,828.1227909325495
P11959,Protein 1960,1241.7968832312972,1024.5971062344252,813.3422788387012,935.6479895661574,721.928000801381,1099.736325981382
P11960,Protein 1961,711.2287058745814,603.535295051262,1161.3929064749914,1030.6916741080988,1384.2860895699928,799.5834482088911
P11961,Protein 1962,919.5590415338825,1212.141269182177,893.4016560954979,1138.7724035562476,909.2809897357298,1021.5942223649578
P11962,Protein 1963,462.43534482842097,1321.2336488327774,1167.6606781592118,616.8172548042394,659.5079795710199,986.4060090972151
P11963,Protein 1964,874.4700613917785,1058.8302876179575,907.8213584285045,832.7840346564539,850.6833507415284,1066.1872972574088
P11964,Protein 1965,1097.3189816846284,1054.385111497315,852.3698190622348,1096.7985589831999,969.8320396243344,688.0262657943963
P11965,Protein 1966,1088.2716692774877,1303.8291261571965,1277.021635621339,828.0959086768826,1012.772778794756,1041.3963975424508
P11966,Protein 1967,944.0428435243732,1093.8982609154966,1042.9036609610673,870.2496555776556,1192.3231770011291,758.8225244658827
P11967,Protein 1968,692.5751566411334,824.5157035747256,950.0857071643869,649.0680089018682,910.1941069468287,933.1470219123183
P11968,Protein 1969,1422.1704985155686,1008.6944861960295,1178.120843711001,972.0007816857996,1098.3758446850438,972.467024464623
P11969,Protein 1970,1015.89594012687,1105.3490255300162,674.5201557908817,931.9173376395947,1050.1622549031692,947.6841563501018
